Date,CompanyName,Open,High,Low,Close,Volume
20160108,a,39.220,39.705,38.460,38.590,2972902.000
20160108,aa,8.483,8.523,7.986,8.035,37332014.310
20160108,aal,40.829,41.247,40.150,40.250,8510052.940
20160108,aap,148.974,149.393,144.816,145.485,909142.077
20160108,aapl,97.909,98.575,96.238,96.457,66447975.600
20160108,abbv,56.952,57.209,54.904,55.052,7288150.480
20160108,abc,98.775,99.153,97.420,97.559,1687832.617
20160108,abt,41.598,41.637,40.286,40.395,6615315.040
20160108,abx,8.467,8.677,8.278,8.402,22072686.630
20160108,acas,14.470,15.070,14.240,14.260,7681435.000
20160108,ace,112.200,112.400,109.720,109.910,1967958.000
20160108,acn,99.480,99.820,98.000,98.150,2009793.000
20160108,adbe,89.720,90.000,87.630,87.840,2005655.000
20160108,adi,50.326,51.129,49.572,49.572,3535036.258
20160108,adm,34.446,34.783,34.000,34.079,3691172.826
20160108,adp,78.441,78.759,77.318,77.646,2311964.990
20160108,ads,263.020,264.920,256.750,257.010,525931.000
20160108,adsk,56.170,56.470,54.600,55.070,2073432.000
20160108,adt,30.748,31.006,29.944,29.993,1686477.034
20160108,aee,43.337,43.654,43.040,43.109,2012546.552
20160108,aep,57.830,58.405,57.612,57.721,2506857.384
20160108,aes,8.902,9.089,8.674,9.010,7423411.529
20160108,aet,109.739,110.457,106.018,106.786,6057812.820
20160108,afl,57.259,57.378,56.206,56.286,1953664.328
20160108,agn,304.560,305.970,298.420,299.030,2323292.000
20160108,aig,58.535,58.639,56.945,57.064,7638685.390
20160108,aiv,39.659,39.808,38.767,38.837,691385.256
20160108,aiz,77.170,77.746,75.412,75.531,781253.181
20160108,akam,48.460,49.180,48.050,48.100,3909757.000
20160108,aks,2.400,2.473,2.310,2.340,5080470.000
20160108,all,58.496,58.646,57.840,57.919,2684025.716
20160108,alle,61.185,61.504,59.498,59.657,598225.560
20160108,alxn,175.040,175.770,167.760,168.130,1571479.000
20160108,amat,17.127,17.162,16.431,16.705,25417035.310
20160108,amcc,5.930,6.040,5.560,5.560,981687.000
20160108,amd,2.360,2.425,2.100,2.120,29437709.000
20160108,ame,50.197,50.506,48.889,48.969,1481730.680
20160108,amg,140.530,141.060,134.030,134.320,1372603.000
20160108,amgn,151.993,153.801,149.421,149.659,3615267.170
20160108,amp,97.072,98.311,93.948,94.127,1457947.365
20160108,amt,95.820,96.490,93.900,94.200,1683095.000
20160108,amzn,618.670,624.140,606.000,607.050,5251926.000
20160108,an,49.310,49.980,48.700,48.780,1822871.000
20160108,anf,27.223,27.412,25.267,25.356,4866621.646
20160108,antm,134.829,135.844,131.147,131.475,1415586.302
20160108,aon,88.500,88.789,86.517,86.686,1040098.938
20160108,apa,36.593,37.318,34.816,36.364,10001436.030
20160108,apc,40.565,41.854,39.756,40.495,10936160.850
20160108,apd,120.300,120.890,118.830,119.010,2059914.000
20160108,aph,47.410,47.580,46.373,46.492,1661234.954
20160108,apol,6.730,6.920,6.460,6.600,2294527.000
20160108,arg,137.566,137.715,137.118,137.207,697375.414
20160108,ash,98.307,98.606,97.401,97.600,711620.275
20160108,ati,9.434,9.663,9.394,9.439,2444339.304
20160108,atvi,36.473,36.493,35.253,35.422,7417237.130
20160108,avb,183.130,184.470,179.340,179.490,616218.000
20160108,avgo,129.601,133.020,127.637,127.727,5907234.766
20160108,avp,3.100,3.230,2.780,2.790,8712080.000
20160108,avy,59.268,60.103,58.940,59.388,1089928.949
20160108,axp,64.180,64.410,63.570,63.630,9375209.000
20160108,azo,735.960,739.510,708.370,712.270,233667.000
20160108,ba,132.474,133.861,128.610,128.778,5260878.800
20160108,bac,15.880,15.884,15.102,15.142,106870100.400
20160108,bax,36.764,36.884,36.006,36.086,4643885.322
20160108,bbby,45.850,47.470,45.440,46.650,6130093.000
20160108,bbt,35.117,35.137,33.997,34.056,4500094.249
20160108,bby,29.072,29.131,28.015,28.338,6601822.810
20160108,bc,46.554,46.574,45.269,45.329,1267533.081
20160108,bcr,184.260,185.199,179.546,179.846,314711.956
20160108,bdx,144.545,144.854,141.389,141.728,1131664.313
20160108,ben,34.210,34.470,33.540,33.650,4766518.000
20160108,bf,93.455,94.053,92.448,92.687,664943.431
20160108,bgg,16.583,16.702,16.046,16.066,501722.037
20160108,bhi,42.725,42.845,41.221,41.390,1679148.987
20160108,big,37.322,38.167,36.694,36.824,1312463.951
20160108,biib,284.620,288.110,280.000,280.590,1717603.000
20160108,bk,38.016,38.116,36.892,36.951,5836763.905
20160108,blk,315.333,317.518,304.847,305.523,1442735.916
20160108,bll,70.772,70.852,69.514,69.644,1083853.377
20160108,bms,44.875,44.994,43.871,43.950,1052263.681
20160108,bmy,65.600,65.750,63.500,63.630,8131936.000
20160108,brcm,54.510,55.350,54.100,54.170,6694824.000
20160108,brk,130.000,130.400,128.198,128.370,5243104.000
20160108,bsx,17.700,17.720,17.370,17.430,8492478.000
20160108,btu,6.650,6.820,6.620,6.670,660086.000
20160108,bvsn,5.980,6.190,5.902,5.973,4201.000
20160108,bwa,38.227,38.406,36.374,36.444,2304491.501
20160108,bxlt,41.028,41.187,39.750,39.940,5871599.775
20160108,bxp,125.000,125.780,121.260,121.480,695678.000
20160108,c,48.670,48.690,45.973,46.073,28124602.590
20160108,ca,26.261,26.533,26.073,26.112,2942108.120
20160108,cag,40.313,40.572,39.836,40.273,4844266.050
20160108,cah,85.360,85.760,83.570,83.820,1427069.000
20160108,cam,60.950,61.220,59.750,59.880,1888526.000
20160108,car,31.750,32.104,29.920,30.690,2885701.000
20160108,cat,63.534,63.742,62.152,62.507,7758081.620
20160108,cb,113.465,113.806,112.242,112.400,2019273.191
20160108,cbg,31.240,31.570,30.640,30.730,1837292.000
20160108,cbs,45.387,46.992,45.372,46.314,5256847.920
20160108,cce,46.832,47.110,46.086,46.185,2376715.153
20160108,cci,83.900,83.960,82.000,82.248,1808219.067
20160108,cck,48.670,48.915,47.100,47.210,660270.000
20160108,ccl,53.322,53.322,51.564,51.693,4413789.538
20160108,celg,112.820,114.730,108.790,108.970,6901731.000
20160108,cern,58.080,59.340,57.730,58.740,2820211.000
20160108,cf,34.038,34.730,33.355,33.474,3853869.067
20160108,cfg,24.691,24.760,23.546,23.695,9810280.615
20160108,chd,81.163,82.716,80.715,81.711,1856073.864
20160108,chk,4.440,4.530,4.260,4.430,27161874.000
20160108,chrw,62.856,63.591,62.468,62.736,2061159.103
20160108,ci,142.709,142.709,138.540,138.790,1190144.403
20160108,cien,18.800,18.820,18.100,18.170,2925878.000
20160108,cinf,55.939,56.227,55.016,55.125,626393.103
20160108,cl,62.716,63.034,61.990,62.160,2825630.254
20160108,clf,1.700,1.735,1.590,1.610,2688703.000
20160108,clx,125.090,126.641,124.812,125.379,1043442.598
20160108,cma,40.008,40.068,38.706,38.765,2263884.655
20160108,cmcsa,54.860,56.040,54.570,54.665,12308854.000
20160108,cme,87.793,88.131,85.558,85.707,1311608.195
20160108,cmg,419.840,426.290,411.740,413.170,1233131.000
20160108,cmi,87.006,87.303,84.719,85.174,2720297.307
20160108,cms,35.876,36.104,35.707,35.806,2788565.181
20160108,cnc,63.910,64.760,62.290,62.550,1116359.000
20160108,cnp,17.690,17.986,17.518,17.552,3910594.704
20160108,cnx,7.320,7.849,7.290,7.679,10941118.590
20160108,cof,65.327,65.466,63.658,63.807,4337504.850
20160108,cog,16.763,17.317,16.513,17.172,9330193.680
20160108,coh,32.727,32.965,31.596,31.656,4328484.575
20160108,col,89.238,89.866,86.570,86.739,993081.725
20160108,cop,43.839,44.245,42.534,42.946,8328931.690
20160108,cost,154.860,155.020,151.400,151.699,2882233.182
20160108,cpb,51.190,51.540,50.900,51.100,2176992.000
20160108,cpgx,18.370,18.748,18.142,18.410,2006430.193
20160108,cr,45.864,45.933,45.089,45.148,420724.448
20160108,crm,74.780,75.260,72.890,73.260,3354042.000
20160108,csc,30.440,30.550,29.465,29.490,1876972.000
20160108,csco,25.550,25.630,24.720,24.770,26110597.000
20160108,csra,27.710,28.060,27.190,27.690,1822421.000
20160108,csx,23.625,23.675,23.263,23.302,8988422.264
20160108,ctas,87.190,87.360,84.450,84.630,702805.000
20160108,ctb,33.959,34.168,32.493,32.912,723655.379
20160108,ctl,23.947,24.124,23.485,23.554,4040585.097
20160108,ctsh,56.910,56.910,55.700,55.760,4515498.000
20160108,ctxs,71.370,71.730,69.510,69.680,1487209.000
20160108,cvc,31.500,31.950,30.990,31.010,6425180.000
20160108,cvg,23.949,24.078,23.330,23.360,660713.909
20160108,cvs,94.167,95.566,92.863,93.112,5022526.530
20160108,cvx,82.345,82.790,80.203,81.072,10673892.860
20160108,cxo,83.330,85.560,81.760,84.420,1737267.000
20160108,d,67.795,69.200,67.696,68.804,5075779.940
20160108,dal,47.330,48.446,46.343,46.453,8939356.010
20160108,dd,62.098,62.356,60.588,60.747,5416831.800
20160108,ddr,16.438,16.517,16.003,16.033,2257073.471
20160108,dds,64.390,65.130,60.660,61.270,778858.000
20160108,de,75.360,75.550,73.510,73.750,3278220.000
20160108,df,17.569,17.997,17.429,17.638,2421986.821
20160108,dfs,50.680,50.859,49.577,49.656,3343770.301
20160108,dg,71.797,72.166,71.129,71.229,2303429.048
20160108,dgx,67.990,69.190,67.340,67.430,881010.000
20160108,dhi,28.423,28.587,27.147,27.247,11578812.896
20160108,dhr,88.550,89.529,88.141,88.331,3078621.306
20160108,dis,100.630,100.920,99.000,99.220,9506880.000
20160108,disca,25.650,26.180,25.380,26.010,2785711.000
20160108,dlph,75.306,76.107,73.107,73.216,2920373.879
20160108,dltr,78.740,79.440,77.580,77.790,3113402.000
20160108,dlx,51.563,52.309,51.315,51.464,499449.776
20160108,dnb,96.604,97.241,94.266,94.435,162981.466
20160108,dnr,1.730,1.730,1.510,1.640,9400582.000
20160108,do,18.540,18.700,17.820,18.330,2433643.000
20160108,dov,58.149,58.474,57.225,57.344,1912751.895
20160108,dow,47.060,47.600,46.150,46.260,6614821.000
20160108,dps,93.211,93.708,91.709,91.898,1092499.159
20160108,dri,62.650,63.390,61.880,61.990,1824013.000
20160108,dte,78.078,78.514,77.602,77.711,1498947.975
20160108,duk,70.446,70.931,70.164,70.278,1958500.042
20160108,dv,21.540,21.760,20.550,21.180,846094.000
20160108,dva,67.750,68.590,67.600,67.630,1794466.000
20160108,dvn,28.047,28.621,27.147,28.186,7846581.800
20160108,dyn,12.560,13.410,12.220,13.070,4595822.000
20160108,ea,63.210,65.008,62.940,63.130,3523617.000
20160108,ebay,25.970,26.160,25.670,25.750,9766839.000
20160108,ecl,105.139,105.438,103.734,103.933,1150227.038
20160108,ed,65.209,66.180,65.080,65.803,5187155.919
20160108,efx,105.417,105.597,101.719,101.868,1357207.919
20160108,eix,58.270,58.700,58.180,58.270,2153949.000
20160108,el,83.427,84.125,82.400,82.530,1514570.088
20160108,emc,24.870,25.050,24.420,24.460,13394227.000
