Date,CompanyName,Open,High,Low,Close,Volume
20160310,a,38.170,38.510,37.620,37.980,1499899.000
20160310,aa,9.380,9.630,9.220,9.596,23749580.000
20160310,aal,41.610,42.010,40.910,41.630,5629215.000
20160310,aap,153.742,156.231,153.482,156.061,703879.242
20160310,aapl,101.410,102.240,100.150,101.170,31212747.000
20160310,abbv,56.560,57.370,55.319,56.220,4890772.000
20160310,abc,88.010,88.160,85.810,86.200,3218017.000
20160310,abt,39.410,39.880,38.820,39.020,8357848.000
20160310,abx,13.970,14.360,13.860,14.160,21998854.000
20160310,acas,14.440,14.460,13.990,14.120,781974.000
20160310,acn,103.640,104.400,102.100,103.590,2202453.000
20160310,adbe,85.060,86.520,83.590,84.850,2834930.000
20160310,adi,55.340,55.830,54.420,55.130,1561435.000
20160310,adm,36.110,36.350,35.350,35.770,3031104.000
20160310,adp,86.210,86.750,84.350,85.200,1410243.000
20160310,ads,213.260,215.130,206.730,207.950,727534.000
20160310,adsk,57.000,57.000,54.570,55.940,2288791.000
20160310,adt,40.810,41.190,40.760,41.070,5223876.000
20160310,aee,48.200,48.360,47.390,47.940,2284596.000
20160310,aep,64.300,64.440,63.474,64.150,1817723.000
20160310,aes,10.500,10.810,10.430,10.800,3767895.000
20160310,aet,109.810,111.740,109.280,110.900,2152987.000
20160310,afl,60.530,61.020,59.870,60.370,1704262.000
20160310,agn,292.490,293.750,287.540,289.370,2030636.000
20160310,aig,51.350,52.030,50.830,51.540,4922607.000
20160310,aiv,38.760,38.920,38.050,38.460,587526.000
20160310,aiz,76.840,77.470,75.920,76.790,758928.000
20160310,akam,55.240,55.430,53.900,54.640,2980637.000
20160310,aks,3.550,4.200,3.530,4.170,14079031.000
20160310,all,64.590,65.020,63.730,64.250,2798151.000
20160310,alle,63.430,63.989,62.512,63.001,549405.876
20160310,alxn,141.730,141.730,135.000,136.750,1705694.000
20160310,amat,19.340,19.640,19.200,19.560,14920235.000
20160310,amcc,6.000,6.060,5.740,5.890,535509.000
